Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5,HST,AST,HomeXG,AwayXG
2020-09-11,13:30:00,Austria Klagenfurt,Blau-Weiß Linz,3.0,1.0,H,1.56,4.45,4.9,1.48,2.6,7.0,7.0,1.48,1.73
2020-09-11,13:30:00,Austria Lustenau,Horn,1.0,1.0,D,2.1,3.8,2.95,1.49,2.55,8.0,4.0,1.75,1.6
2020-09-11,13:30:00,Floridsdorfer AC,Lafnitz,1.0,2.0,A,2.9,3.45,2.3,1.71,2.1,3.0,4.0,1.09,1.37
2020-09-11,13:30:00,Kapfenberger SV,Wacker Innsbruck,0.0,3.0,A,5.0,4.55,1.53,1.49,2.55,3.0,7.0,1.46,1.99
2020-09-12,09:30:00,SPG FC Pasching-LASK Juniors,Austria Wien II,1.0,1.0,D,2.6,3.85,2.3,1.37,3.0,4.0,3.0,1.54,1.43
2020-09-12,15:00:00,Grazer AK,Dornbirn,0.0,1.0,A,1.74,3.95,4.0,1.51,2.45,4.0,2.0,1.51,0.82
2020-09-13,05:30:00,Amstetten,Vorwärts Steyr,2.0,2.0,D,1.74,4.05,4.0,1.51,2.5,10.0,5.0,3.01,1.42
2020-09-13,07:30:00,Liefering,Rapid Wien II,3.0,0.0,H,1.37,4.75,7.0,1.35,3.1,11.0,0.0,2.16,0.95
2020-09-18,13:30:00,Austria Wien II,Grazer AK,2.0,4.0,A,2.1,3.75,3.05,1.51,2.5,6.0,8.0,1.9,1.74
2020-09-18,13:30:00,Wacker Innsbruck,Floridsdorfer AC,0.0,0.0,D,1.67,4.1,4.35,1.84,1.96,5.0,4.0,1.49,1.09
2020-09-18,13:30:00,Vorwärts Steyr,Kapfenberger SV,0.0,3.0,A,1.62,4.15,4.65,1.53,2.45,4.0,8.0,0.97,1.78
2020-09-18,13:30:00,Dornbirn,Austria Klagenfurt,1.0,1.0,D,4.85,4.2,1.59,1.51,2.5,4.0,7.0,1.18,2.24
2020-09-18,13:30:00,Rapid Wien II,SPG FC Pasching-LASK Juniors,1.0,1.0,D,2.8,3.7,2.25,1.44,2.7,3.0,4.0,1.34,1.26
2020-09-18,15:25:00,Lafnitz,Amstetten,2.0,2.0,D,2.25,3.5,2.9,1.53,2.45,8.0,7.0,1.93,1.94
2020-09-19,15:25:00,Horn,Liefering,2.0,4.0,A,4.6,4.4,1.59,1.34,3.15,3.0,12.0,1.1,3.04
2020-09-20,05:30:00,Blau-Weiß Linz,Austria Lustenau,5.0,2.0,H,2.05,3.9,3.05,1.44,2.7,7.0,6.0,1.6,1.48
2020-09-25,13:30:00,Austria Klagenfurt,Austria Wien II,3.0,2.0,H,1.51,4.7,5.05,1.38,2.9,5.0,4.0,1.93,1.49
2020-09-25,13:30:00,Horn,Lafnitz,0.0,1.0,A,2.7,3.9,2.25,1.43,2.7,4.0,3.0,1.76,1.16
2020-09-25,13:30:00,Kapfenberger SV,Blau-Weiß Linz,2.0,4.0,A,3.0,3.95,2.05,1.49,2.55,4.0,7.0,1.25,1.64
2020-09-25,13:30:00,Liefering,Wacker Innsbruck,2.0,0.0,H,1.77,4.3,3.6,1.33,3.2,7.0,0.0,1.56,0.49
2020-09-25,15:25:00,Grazer AK,Vorwärts Steyr,0.0,1.0,A,1.91,3.8,3.5,1.65,2.2,6.0,4.0,1.96,1.06
2020-09-26,09:00:00,Austria Lustenau,SPG FC Pasching-LASK Juniors,0.0,1.0,A,2.15,3.8,2.9,1.53,2.45,8.0,7.0,1.98,1.61
2020-09-26,15:00:00,Amstetten,Dornbirn,3.0,3.0,D,1.62,4.15,4.5,1.51,2.45,6.0,5.0,1.81,1.49
2020-09-27,05:30:00,Rapid Wien II,Floridsdorfer AC,2.0,3.0,A,2.44,3.47,2.43,1.66,2.22,6.0,6.0,1.56,1.62
2020-09-29,13:30:00,Austria Wien II,Horn,1.0,2.0,A,2.35,3.9,2.55,1.45,2.65,13.0,9.0,2.82,2.07
2020-09-29,13:30:00,Lafnitz,Grazer AK,0.0,1.0,A,2.05,3.7,3.15,1.67,2.15,4.0,3.0,1.47,1.2
2020-09-29,13:30:00,SPG FC Pasching-LASK Juniors,Liefering,1.0,1.0,D,7.25,5.85,1.31,1.28,3.5,5.0,4.0,1.43,1.34
2020-09-29,13:30:00,Blau-Weiß Linz,Amstetten,2.0,0.0,H,2.1,4.0,2.9,1.35,3.1,5.0,4.0,1.47,0.94
2020-09-29,15:25:00,Wacker Innsbruck,Austria Lustenau,0.0,0.0,D,1.59,4.2,4.8,1.54,2.4,7.0,3.0,2.23,0.93
2020-09-30,13:30:00,Floridsdorfer AC,Kapfenberger SV,4.0,0.0,H,1.99,3.45,2.81,2.03,1.75,7.0,5.0,1.51,1.75
2020-09-30,13:30:00,Dornbirn,Rapid Wien II,1.0,2.0,A,1.95,3.95,3.2,1.62,2.25,5.0,3.0,1.42,0.84
2020-09-30,15:25:00,Vorwärts Steyr,Austria Klagenfurt,2.0,2.0,D,4.85,4.55,1.54,1.43,2.75,4.0,8.0,0.94,2.28
2020-10-02,13:30:00,Liefering,Grazer AK,1.0,1.0,D,1.34,5.6,6.9,1.34,3.15,5.0,3.0,1.68,0.88
2020-10-02,13:30:00,Horn,SPG FC Pasching-LASK Juniors,1.0,1.0,D,2.45,3.8,2.5,1.43,2.75,3.0,7.0,1.18,1.81
2020-10-02,15:25:00,Amstetten,Wacker Innsbruck,2.0,2.0,D,2.95,4.05,2.05,1.47,2.6,8.0,6.0,2.03,2.39
2020-10-03,07:30:00,Rapid Wien II,Lafnitz,2.0,3.0,A,3.35,3.7,1.95,1.59,2.3,7.0,5.0,2.17,1.64
2020-10-03,09:30:00,Kapfenberger SV,Austria Wien II,0.0,0.0,D,2.7,3.7,2.3,1.54,2.4,4.0,0.0,1.73,1.41
2020-10-03,09:30:00,Blau-Weiß Linz,Dornbirn,1.0,2.0,A,1.65,4.15,4.45,1.43,2.75,5.0,3.0,1.57,0.84
2020-10-03,09:30:00,Austria Lustenau,Vorwärts Steyr,4.0,0.0,H,2.05,3.7,3.15,1.5,2.5,8.0,3.0,2.03,0.96
2020-10-04,05:30:00,Austria Klagenfurt,Floridsdorfer AC,5.0,0.0,H,1.45,4.33,5.25,1.5,2.4,6.0,4.0,1.53,1.26
2020-10-23,13:30:00,SPG FC Pasching-LASK Juniors,Kapfenberger SV,0.0,5.0,A,1.85,3.6,4.0,1.53,2.4,7.0,7.0,1.72,1.38
2020-10-23,13:30:00,Grazer AK,Amstetten,2.0,1.0,H,2.3,3.45,2.9,1.59,2.3,6.0,6.0,1.79,1.68
2020-10-23,13:30:00,Dornbirn,Horn,0.0,0.0,D,2.1,4.0,2.85,1.5,2.5,2.0,2.0,1.67,0.98
2020-10-23,13:30:00,Wacker Innsbruck,Blau-Weiß Linz,0.0,4.0,A,1.87,3.95,3.5,1.49,2.55,4.0,7.0,1.23,1.7
2020-10-23,13:30:00,Vorwärts Steyr,Rapid Wien II,1.0,1.0,D,2.55,3.6,2.5,1.56,2.4,5.0,4.0,1.47,1.26
2020-10-23,13:30:00,Austria Wien II,Austria Lustenau,1.0,1.0,D,2.55,3.95,2.35,1.47,2.6,4.0,3.0,1.15,1.13
2020-10-23,13:30:00,Lafnitz,Austria Klagenfurt,2.0,1.0,H,3.2,3.8,2.0,1.51,2.45,7.0,3.0,1.83,1.27
2020-10-23,15:25:00,Floridsdorfer AC,Liefering,1.0,3.0,A,5.0,4.5,1.53,1.49,2.55,3.0,10.0,1.63,2.34
2020-10-26,06:30:00,Rapid Wien II,Austria Lustenau,1.0,2.0,A,3.2,3.65,2.05,1.56,2.35,4.0,4.0,1.44,1.42
2020-10-26,06:30:00,Kapfenberger SV,Austria Klagenfurt,1.0,1.0,D,5.25,4.55,1.5,1.43,2.75,3.0,5.0,1.36,1.51
