Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5,HST,AST,HomeXG,AwayXG
2026-03-05,10:00:00,Mekelle Kenema,Dire Dawa Kenema,1.0,2.0,A,2.3,2.65,3.25,2.92,1.31,4.0,6.0,1.12,1.28
2026-03-05,10:00:00,Hadiya Hosaena,Adama Kenema,1.0,1.0,D,2.7,2.6,2.75,2.7,1.33,9.0,4.0,1.92,1.22
2026-01-22,10:00:00,Sidama Bunna,Ethiopia Bunna,3.0,0.0,H,2.15,3.0,3.4,3.2,1.26,4.0,1.0,1.09,1.19
2026-02-09,09:00:00,Fasil Ketema,Hadiya Hosaena,0.0,1.0,A,2.08,2.65,3.5,3.0,1.36,4.0,4.0,1.08,0.83
2025-10-25,09:00:00,Kedus Giorgis,Ethiopian Medhin,0.0,0.0,D,3.0,2.8,2.3,2.75,1.4,,,0.0,0.7
2025-12-06,12:00:00,Sheger Ketema,Bahardar,3.0,1.0,H,3.2,2.62,2.3,2.65,1.4,6.0,1.0,1.58,0.96
2025-10-20,10:00:00,Shire Endaselassie,Mekelle Kenema,1.0,0.0,H,2.9,2.8,2.3,2.46,1.43,2.0,1.0,0.87,0.99
2025-10-24,10:00:00,Hadiya Hosaena,Mebrat Hayl,0.0,0.0,D,2.8,2.6,2.5,2.85,1.4,0.0,1.0,0.73,0.69
2025-10-24,09:00:00,Mekelle Kenema,Mekelakeya,2.0,2.0,D,2.98,2.72,2.27,2.82,1.36,3.0,6.0,1.16,1.59
2026-04-03,07:00:00,Mebrat Hayl,Bahardar,0.0,0.0,D,2.95,2.63,2.63,2.55,1.38,4.0,1.0,1.05,0.82
2026-06-14,12:00:00,Ethiopian Medhin,Dire Dawa Kenema,0.0,0.0,D,,,,,,,,1.25,1.01
2026-04-09,10:00:00,Arba Minch Kenema,Hadiya Hosaena,0.0,1.0,A,2.58,2.82,2.78,2.75,1.4,2.0,1.0,1.29,0.69
2026-04-13,07:00:00,Sheger Ketema,Negele Arsi Ketema,1.0,1.0,D,,,,2.69,1.36,3.0,5.0,0.98,1.54
2026-01-31,07:00:00,Dire Dawa Kenema,Hadiya Hosaena,2.0,0.0,H,3.0,2.69,2.45,2.88,1.32,7.0,1.0,1.93,0.42
2025-10-19,09:00:00,Fasil Ketema,Ethiopia Nigd Bank,1.0,1.0,D,2.65,2.7,2.85,2.62,1.44,4.0,2.0,1.17,0.71
2025-11-30,07:00:00,Fasil Ketema,Welayta Dicha,1.0,1.0,D,2.42,2.69,3.15,2.92,1.31,1.0,3.0,0.9,1.14
2026-01-31,10:00:00,Mekelakeya,Sheger Ketema,0.0,1.0,A,2.0,2.98,3.77,2.72,1.39,0.0,2.0,0.43,0.6
2025-11-30,09:00:00,Bahardar,Ethiopian Medhin,1.0,0.0,H,2.4,2.79,3.05,2.81,1.34,4.0,2.0,1.72,1.39
2025-10-20,10:00:00,Bahardar,Hadiya Hosaena,3.0,1.0,H,1.85,2.98,4.4,2.56,1.4,6.0,4.0,1.66,1.13
2026-03-08,12:00:00,Mebrat Hayl,Ethiopia Bunna,2.0,1.0,H,,,,3.48,1.22,4.0,2.0,1.51,1.17
