Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5,HST,AST,HomeXG,AwayXG
2021-08-20,13:00:00,Pevidem,Sanjoanense,1.0,3.0,A,2.0,3.2,2.9,2.1,1.54,6.0,5.0,1.41,1.06
2021-08-13,13:00:00,Sporting Braga II,UD Oliveirense,2.0,3.0,A,2.1,3.4,2.9,2.08,1.73,12.0,6.0,2.71,1.69
2021-08-14,13:00:00,Torreense,União de Leiria,1.0,1.0,D,2.15,2.85,2.9,2.3,1.6,3.0,7.0,1.07,1.74
2021-08-14,07:00:00,Anadia,Canelas 2010,1.0,1.0,D,2.15,2.95,2.8,1.87,1.69,6.0,3.0,1.72,1.0
2021-08-13,15:30:00,Real SC,Sporting CP II,0.0,0.0,D,2.6,3.1,2.45,2.2,1.65,3.0,4.0,1.25,1.28
2021-08-14,13:00:00,Oriental Dragon,União Santarém,1.0,2.0,A,2.55,3.0,2.35,2.0,1.61,4.0,5.0,1.38,1.45
2021-08-14,13:00:00,Sanjoanense,Felgueiras 1932,0.0,1.0,A,2.2,2.85,2.8,2.4,1.53,0.0,4.0,0.59,1.31
2021-08-14,15:30:00,Vitória Setúbal,Amora,1.0,0.0,H,2.0,3.05,3.05,1.91,1.67,3.0,4.0,0.75,1.6
2021-08-15,07:00:00,Vitória Guimarães II,Lusitania Lourosa,2.0,0.0,H,3.1,2.85,2.05,2.05,1.57,7.0,7.0,1.52,1.39
2021-08-15,13:00:00,Cova Piedade,Alverca,2.0,1.0,H,3.35,3.25,1.8,1.95,1.65,5.0,5.0,1.3,1.59
2021-08-15,13:00:00,Montalegre,Pevidem,1.0,0.0,H,2.3,2.75,2.75,2.1,1.56,3.0,5.0,0.91,1.09
2021-08-15,13:00:00,São João Ver,Fafe,1.0,1.0,D,2.55,2.75,2.45,2.4,1.43,4.0,3.0,1.11,0.89
2021-08-20,16:30:00,Fafe,Sporting Braga II,2.0,2.0,D,2.1,3.1,2.75,1.87,1.69,3.0,3.0,1.01,1.21
2021-08-21,13:00:00,UD Oliveirense,Vitória Guimarães II,3.0,2.0,H,2.75,2.95,2.2,2.09,1.66,0.0,3.0,0.0,0.0
2021-08-21,13:00:00,União Santarém,Real SC,1.0,2.0,A,2.4,3.0,2.45,2.12,1.64,4.0,4.0,1.6,1.29
2021-08-21,13:00:00,Oliveira Hospital,Torreense,0.0,1.0,A,7.0,3.75,1.36,1.95,1.85,3.0,5.0,0.84,1.35
