Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5,HST,AST,HomeXG,AwayXG
2025-04-12,03:30:00,Lambton Jaffas,Belmont Swansea,0.0,0.0,D,1.38,4.76,5.75,1.29,3.3,,,2.82,2.07
2025-02-13,05:45:00,Belmont Swansea,Adamstown Rosebuds,5.0,2.0,H,2.1,4.35,2.45,1.25,3.56,17.0,10.0,3.0,1.88
2025-02-14,06:00:00,Edgeworth Eagles,Broadmeadow Magic,1.0,0.0,H,3.05,4.2,1.98,1.3,3.21,8.0,7.0,1.74,1.74
2025-02-15,02:30:00,Maitland,Valentine,3.0,3.0,D,2.33,3.92,2.59,1.34,2.99,13.0,9.0,2.52,1.77
2025-02-15,04:30:00,Hamilton Olympic,Cooks Hill United,4.0,2.0,H,2.27,3.97,2.64,1.45,2.56,16.0,10.0,2.68,2.06
2025-02-16,02:30:00,Charlestown City Blues,Weston Bears,3.0,1.0,H,2.17,4.2,2.7,1.52,2.36,11.0,9.0,2.02,1.96
2025-02-16,04:30:00,Lambton Jaffas,New Lambton,2.0,0.0,H,1.25,6.5,6.5,1.35,2.94,17.0,6.0,3.18,1.52
2025-02-21,06:00:00,Adamstown Rosebuds,Valentine,3.0,2.0,H,7.6,6.5,1.27,1.24,3.64,15.0,8.0,2.54,2.13
2025-02-22,00:00:00,Charlestown City Blues,New Lambton,2.0,0.0,H,1.23,7.8,7.8,1.32,3.09,12.0,8.0,2.63,1.68
2025-02-22,02:30:00,Cooks Hill United,Maitland,2.0,1.0,H,1.86,4.2,3.41,1.31,3.15,10.0,7.0,2.34,1.3
2025-02-22,04:30:00,Belmont Swansea,Edgeworth Eagles,1.0,1.0,D,5.9,5.9,1.36,1.27,3.41,2.0,2.0,1.14,1.55
2025-02-23,00:00:00,Broadmeadow Magic,Lambton Jaffas,5.0,0.0,H,1.72,4.4,3.8,1.32,3.09,12.0,4.0,2.0,0.85
2025-02-23,02:30:00,Hamilton Olympic,Weston Bears,2.0,2.0,D,1.66,4.4,4.1,1.4,2.73,9.0,5.0,2.03,1.23
2025-03-01,05:00:00,Valentine,Belmont Swansea,2.0,2.0,D,2.59,3.92,2.33,1.44,2.59,10.0,12.0,1.7,2.19
2025-02-28,06:00:00,Adamstown Rosebuds,Maitland,3.0,4.0,A,4.0,4.6,1.66,1.2,4.04,10.0,8.0,1.79,1.38
2025-03-01,00:00:00,Edgeworth Eagles,Lambton Jaffas,0.0,0.0,D,2.06,3.93,3.02,1.53,2.25,6.0,4.0,1.46,0.99
2025-03-01,02:30:00,Weston Bears,Cooks Hill United,4.0,0.0,H,2.28,3.93,2.65,1.43,2.55,15.0,6.0,2.68,1.57
2025-03-02,01:00:00,Hamilton Olympic,Charlestown City Blues,0.0,1.0,A,2.75,3.6,2.1,1.53,2.38,7.0,8.0,1.66,1.71
2025-03-02,02:30:00,New Lambton,Broadmeadow Magic,3.0,5.0,A,14.0,12.0,1.08,1.19,4.16,7.0,15.0,1.11,2.89
2025-03-07,06:00:00,Belmont Swansea,Cooks Hill United,1.0,3.0,A,2.5,3.95,2.4,1.32,3.09,5.0,15.0,1.24,3.0
2025-03-08,00:00:00,New Lambton,Edgeworth Eagles,2.0,4.0,A,7.6,6.5,1.27,1.31,3.15,6.0,20.0,1.23,3.33
2025-03-08,05:00:00,Valentine,Hamilton Olympic,1.0,3.0,A,3.5,3.9,1.75,1.44,2.63,10.0,16.0,1.78,3.29
2025-03-09,00:00:00,Lambton Jaffas,Adamstown Rosebuds,0.0,1.0,A,1.4,5.9,5.4,1.21,3.93,,,3.18,1.88
2025-03-09,00:00:00,Broadmeadow Magic,Charlestown City Blues,3.0,2.0,H,2.17,3.93,2.81,1.32,3.09,17.0,5.0,3.2,0.8
2025-03-15,05:00:00,Weston Bears,Maitland,5.0,1.0,H,1.97,3.94,3.25,1.3,3.1,15.0,7.0,2.61,1.37
2025-03-21,06:00:00,Adamstown Rosebuds,Edgeworth Eagles,0.0,4.0,A,7.2,7.7,1.25,1.26,3.48,0.0,5.0,0.66,1.52
2025-03-22,00:00:00,Charlestown City Blues,Lambton Jaffas,1.0,1.0,D,1.72,4.8,3.59,1.47,2.5,2.0,2.0,0.89,1.33
2025-03-22,02:30:00,Belmont Swansea,Broadmeadow Magic,1.0,2.0,A,10.0,7.8,1.19,1.2,4.04,16.0,8.0,2.64,1.65
2025-03-22,02:30:00,Cooks Hill United,Valentine,0.0,4.0,A,2.06,3.93,3.02,1.32,3.09,8.0,12.0,1.68,2.4
2025-03-23,00:00:00,Maitland,Hamilton Olympic,3.0,5.0,A,4.6,4.75,1.55,1.33,3.04,9.0,13.0,1.73,2.32
2025-03-23,02:30:00,New Lambton,Weston Bears,1.0,5.0,A,8.0,6.8,1.25,1.3,3.21,2.0,6.0,0.67,1.48
2025-03-28,06:00:00,Adamstown Rosebuds,Cooks Hill United,2.0,0.0,H,3.7,5.0,1.55,1.25,3.75,8.0,4.0,1.98,0.85
2025-03-30,00:00:00,Broadmeadow Magic,Hamilton Olympic,2.0,1.0,H,1.42,5.1,5.3,1.33,3.04,8.0,13.0,1.62,2.46
2025-03-30,02:30:00,Valentine,Edgeworth Eagles,1.0,7.0,A,5.5,4.5,1.46,1.32,3.09,6.0,12.0,1.0,2.4
2025-04-04,06:00:00,Broadmeadow Magic,Adamstown Rosebuds,3.0,2.0,H,1.05,15.0,21.0,1.11,5.5,8.0,7.0,1.49,1.28
2025-04-05,00:00:00,Lambton Jaffas,Hamilton Olympic,0.0,0.0,D,3.1,3.69,2.1,1.44,2.59,11.0,3.0,2.46,0.94
2025-04-05,02:30:00,Belmont Swansea,Weston Bears,0.0,3.0,A,5.5,5.1,1.45,1.26,3.48,7.0,11.0,1.56,2.65
2025-04-05,04:00:00,Valentine,Charlestown City Blues,1.0,5.0,A,3.73,4.65,1.46,1.25,3.75,5.0,18.0,0.85,3.32
2025-04-06,01:00:00,New Lambton,Cooks Hill United,2.0,4.0,A,6.0,5.5,1.33,1.26,3.48,8.0,17.0,1.48,3.09
2025-04-06,03:30:00,Maitland,Edgeworth Eagles,0.0,4.0,A,6.0,5.5,1.33,1.29,3.27,0.0,5.0,0.58,1.37
2025-04-08,05:15:00,Charlestown City Blues,Belmont Swansea,2.0,2.0,D,1.35,5.6,6.5,1.43,2.62,11.0,11.0,2.49,1.96
2025-04-09,07:00:00,Maitland,New Lambton,1.0,1.0,D,1.66,4.3,3.75,1.25,3.4,2.0,2.0,0.95,1.18
2025-04-11,07:00:00,Hamilton Olympic,Adamstown Rosebuds,4.0,0.0,H,1.32,6.4,6.4,1.28,3.3,,,2.12,1.58
2025-04-11,07:00:00,Broadmeadow Magic,Weston Bears,2.0,1.0,H,1.8,4.0,3.1,1.25,3.3,10.0,13.0,1.76,2.82
2025-04-12,03:00:00,Edgeworth Eagles,Cooks Hill United,0.0,0.0,D,1.28,5.25,7.31,1.38,2.86,,,1.6,2.11
2025-04-12,01:00:00,New Lambton,Valentine,0.0,0.0,D,2.87,4.42,1.91,1.36,2.9,,,1.12,2.1
2025-04-13,01:00:00,Charlestown City Blues,Maitland,0.0,0.0,D,1.36,5.0,6.0,1.27,3.2,,,2.01,1.35
