Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5,HST,AST,HomeXG,AwayXG
2020-08-21,11:00:00,Olimpik Donetsk,Dynamo Kyiv,1.0,4.0,A,7.5,5.1,1.29,1.48,2.35,3.0,7.0,1.19,1.97
2020-08-21,13:00:00,Shakhtar Donetsk,Kolos Kovalivka,3.0,1.0,H,1.16,7.0,9.75,1.41,2.55,8.0,3.0,2.22,1.15
2020-08-22,11:00:00,Desna,Zorya,3.0,1.0,H,2.6,3.05,2.5,1.95,1.71,5.0,6.0,1.43,2.08
2020-08-22,13:30:00,Oleksandria,Mariupol,4.0,1.0,H,1.59,3.85,4.5,1.74,1.91,7.0,7.0,2.31,1.65
2020-08-23,08:00:00,Inhulets,Dnipro-1,1.0,1.0,D,3.65,3.4,1.83,2.05,1.65,4.0,6.0,1.49,2.46
2020-08-23,11:00:00,Vorskla,Rukh Vynnyky,5.0,2.0,H,1.77,3.4,4.0,2.05,1.65,9.0,7.0,1.83,1.97
2020-09-11,13:00:00,Dynamo Kyiv,Desna,0.0,0.0,D,1.36,4.35,6.55,1.56,2.2,6.0,2.0,2.69,0.76
2020-09-12,08:00:00,Dnipro-1,Olimpik Donetsk,1.0,3.0,A,1.91,3.4,3.4,1.77,1.87,5.0,6.0,2.1,1.68
2020-09-12,11:00:00,Kolos Kovalivka,Lviv,4.0,0.0,H,1.5,3.8,5.6,1.95,1.69,8.0,5.0,2.78,1.34
2020-09-13,08:00:00,Minai,Oleksandria,1.0,0.0,H,4.55,3.4,1.67,2.1,1.59,5.0,4.0,1.43,1.85
2020-09-13,11:00:00,Zorya,Mariupol,0.0,1.0,A,1.29,5.05,7.5,1.59,2.15,7.0,8.0,2.21,2.12
2020-09-13,13:30:00,Vorskla,Inhulets,2.0,0.0,H,1.71,3.2,4.55,2.1,1.59,4.0,2.0,1.37,1.25
2020-09-18,13:00:00,Dnipro-1,Mariupol,1.0,2.0,A,2.0,3.15,3.45,1.8,1.83,3.0,3.0,1.07,0.86
2020-09-19,08:00:00,Oleksandria,Vorskla,0.0,2.0,A,1.83,3.2,4.0,2.2,1.56,5.0,4.0,1.53,0.96
2020-09-19,11:00:00,Inhulets,Desna,1.0,1.0,D,3.25,3.1,2.05,2.0,1.67,4.0,9.0,1.14,2.49
2020-09-19,13:30:00,Dynamo Kyiv,Lviv,3.0,1.0,H,1.11,7.5,13.5,1.43,2.5,7.0,2.0,2.07,1.31
2020-09-20,08:00:00,Olimpik Donetsk,Minai,3.0,0.0,H,1.83,3.35,3.65,2.0,1.67,5.0,2.0,1.35,0.86
2020-09-20,11:00:00,Zorya,Shakhtar Donetsk,2.0,2.0,D,6.25,4.7,1.34,1.61,2.1,3.0,4.0,0.96,1.08
2020-09-20,13:30:00,Rukh Vynnyky,Kolos Kovalivka,1.0,2.0,A,2.55,3.4,2.35,1.74,1.91,2.0,3.0,0.75,0.88
2020-09-23,13:00:00,Rukh Vynnyky,Shakhtar Donetsk,1.0,1.0,D,16.75,8.5,1.07,1.34,2.8,3.0,2.0,0.87,0.84
2020-09-26,08:00:00,Minai,Dynamo Kyiv,0.0,4.0,A,10.5,5.5,1.2,1.62,2.1,2.0,4.0,0.58,1.7
2020-09-26,11:00:00,Vorskla,Mariupol,0.0,0.0,D,2.0,3.35,3.25,1.83,1.8,5.0,3.0,1.68,1.4
2020-09-26,13:30:00,Oleksandria,Dnipro-1,4.0,1.0,H,2.05,3.45,2.95,1.67,2.0,7.0,2.0,1.65,1.6
