Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5,HST,AST,HomeXG,AwayXG
2020-08-21,13:00:00,Viktoria Plzeň,Opava,3.0,1.0,H,1.14,7.5,13.5,1.4,2.75,7.0,2.0,1.93,0.62
2020-08-22,12:00:00,Příbram,Teplice,1.0,3.0,A,2.8,3.25,2.35,2.0,1.73,4.0,5.0,1.42,1.12
2020-08-22,12:00:00,Sigma Olomouc,Slovan Liberec,1.0,0.0,H,2.7,3.1,2.65,2.1,1.65,3.0,2.0,1.34,1.03
2020-08-22,12:00:00,Zlín,Slovácko,1.0,2.0,A,2.7,3.1,2.6,2.25,1.57,5.0,5.0,1.65,1.88
2020-08-22,14:30:00,Zbrojovka Brno,Sparta Praha,1.0,4.0,A,5.3,4.05,1.54,1.65,2.1,4.0,6.0,1.19,1.23
2020-08-23,11:30:00,Karviná,Baník Ostrava,0.0,0.0,D,3.05,3.05,2.4,2.38,1.62,0.0,5.0,0.9,1.42
2020-08-23,11:30:00,Jablonec,Pardubice,1.0,0.0,H,1.59,3.95,5.25,1.85,1.85,6.0,3.0,1.89,1.22
2020-08-23,11:30:00,České Budějovice,Slavia Praha,0.0,6.0,A,9.0,4.6,1.32,1.57,2.25,0.0,7.0,0.0,0.0
2020-08-23,13:30:00,Bohemians 1905,Mladá Boleslav,4.0,0.0,H,1.95,3.4,3.5,1.8,1.91,9.0,2.0,1.78,1.58
2020-08-28,13:00:00,Baník Ostrava,České Budějovice,2.0,2.0,D,1.65,3.9,4.8,1.83,1.91,5.0,6.0,1.45,1.52
2020-08-29,12:00:00,Mladá Boleslav,Zlín,1.0,3.0,A,1.69,3.75,4.55,1.77,2.0,6.0,8.0,1.75,1.81
2020-08-29,12:00:00,Slovácko,Jablonec,1.0,1.0,D,2.2,3.25,3.2,2.05,1.74,4.0,3.0,1.22,0.93
2020-08-29,12:00:00,Opava,Karviná,1.0,2.0,A,2.45,2.88,3.1,2.47,1.59,5.0,7.0,1.67,1.7
2020-08-29,14:30:00,Slavia Praha,Příbram,3.0,0.0,H,1.05,12.0,22.25,1.24,3.95,9.0,0.0,2.88,0.32
2020-08-30,11:30:00,Zbrojovka Brno,Bohemians 1905,0.0,0.0,D,2.9,3.3,2.3,1.95,1.8,9.0,6.0,2.0,1.87
2020-08-30,11:30:00,Slovan Liberec,Viktoria Plzeň,4.0,1.0,H,3.95,3.45,1.87,1.95,1.8,10.0,3.0,2.03,1.17
2020-08-30,11:30:00,Pardubice,Teplice,2.0,1.0,H,3.05,3.25,2.3,2.05,1.71,7.0,5.0,1.71,1.2
2020-08-30,14:00:00,Sparta Praha,Sigma Olomouc,3.0,0.0,H,1.27,5.7,8.75,1.51,2.5,6.0,3.0,1.9,0.82
2020-09-11,13:00:00,Sigma Olomouc,Bohemians 1905,3.0,0.0,H,2.4,3.1,2.95,2.3,1.61,5.0,0.0,1.39,0.28
2020-09-12,12:00:00,České Budějovice,Slovan Liberec,0.0,2.0,A,3.1,3.35,2.2,1.91,1.83,2.0,6.0,0.98,1.47
2020-09-12,12:00:00,Jablonec,Baník Ostrava,2.0,0.0,H,1.87,3.45,3.9,2.0,1.74,7.0,2.0,1.99,1.11
