Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5,HST,AST,HomeXG,AwayXG
2025-08-17,20:00:00,Barcelona,Macará,0.0,2.0,A,1.5,3.91,5.0,1.92,1.78,0.0,1.0,1.38,1.21
2025-08-16,18:30:00,CD Universidad Católica,Libertad,1.0,1.0,D,1.8,3.9,3.9,1.67,2.15,4.0,4.0,1.48,1.44
2025-02-14,21:00:00,Manta FC,Barcelona,2.0,3.0,A,4.75,3.8,1.7,2.1,1.7,2.0,4.0,0.0,0.0
2025-02-15,16:00:00,SD Aucas,Técnico Universitario,4.0,1.0,H,2.16,3.24,3.14,2.09,1.67,4.0,2.0,0.95,0.99
2025-02-15,18:30:00,Libertad,CSD Independiente del Valle,2.0,0.0,H,5.85,3.9,1.51,1.96,1.76,2.0,3.0,0.67,1.57
2025-02-15,21:00:00,Macará,Orense SC,1.0,0.0,H,2.01,3.18,3.6,2.33,1.54,5.0,0.0,1.26,1.06
2025-02-16,14:45:00,LDU Quito,Cuniburo,0.0,0.0,D,1.55,3.75,6.25,1.85,1.95,1.0,3.0,2.11,1.05
2025-02-16,17:15:00,CD El Nacional,Deportivo Cuenca,0.0,1.0,A,2.6,3.0,2.55,2.12,1.67,4.0,3.0,2.29,1.01
2025-02-16,20:00:00,CS Emelec,CD Universidad Católica,0.0,4.0,A,2.8,2.9,2.43,2.1,1.68,3.0,10.0,1.26,2.14
2025-02-17,21:00:00,Mushuc Runa SC,Delfin SC,2.0,0.0,H,1.67,3.75,4.75,1.8,2.0,8.0,1.0,2.03,0.89
2025-02-21,21:00:00,Deportivo Cuenca,SD Aucas,2.0,0.0,H,2.2,3.2,3.3,2.1,1.73,7.0,5.0,1.31,1.59
2025-02-22,16:00:00,Cuniburo,Macará,1.0,2.0,A,2.4,2.81,3.47,2.35,1.57,3.0,5.0,0.96,1.34
2025-02-22,18:30:00,Delfin SC,CS Emelec,2.0,0.0,H,2.3,2.87,3.75,2.28,1.62,4.0,4.0,1.07,1.28
2025-02-22,21:00:00,CSD Independiente del Valle,LDU Quito,1.0,1.0,D,2.3,3.25,3.1,2.05,1.75,2.0,3.0,1.17,0.99
2025-02-23,14:45:00,CD Universidad Católica,CD El Nacional,1.0,1.0,D,1.5,4.5,5.5,1.57,2.38,7.0,7.0,2.0,1.8
2025-02-23,17:15:00,Orense SC,Manta FC,2.0,1.0,H,1.83,3.5,4.33,2.15,1.67,9.0,7.0,1.55,1.74
2025-02-23,20:00:00,Barcelona,Mushuc Runa SC,1.0,0.0,H,2.76,1.8,5.36,1.77,2.1,4.0,1.0,1.63,0.89
2025-02-24,21:00:00,Técnico Universitario,Libertad,2.0,2.0,D,1.63,3.67,5.56,1.97,1.74,7.0,5.0,2.19,1.26
2025-02-28,21:00:00,CS Emelec,Macará,0.0,0.0,D,2.1,3.0,3.2,2.2,1.6,2.0,1.0,1.2,1.05
