Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5,HST,AST,HomeXG,AwayXG
2021-06-26,15:00:00,Edmonton,Atlético Ottawa,0.0,1.0,A,2.7,3.6,2.15,1.9,1.9,4.0,5.0,1.2,1.18
2021-06-26,18:00:00,Pacific FC,HFX Wanderers FC,2.0,0.0,H,1.95,3.3,3.4,1.9,1.9,6.0,3.0,1.24,0.73
2021-06-27,15:00:00,Forge FC,Valour FC,0.0,2.0,A,,,,,,6.0,4.0,1.81,1.0
2021-06-27,18:00:00,Cavalry FC,York9 FC,2.0,1.0,H,1.91,3.1,3.75,2.18,1.6,6.0,6.0,1.28,1.49
2021-06-30,20:00:00,Valour FC,HFX Wanderers FC,2.0,0.0,H,1.95,3.4,3.5,1.93,1.88,8.0,10.0,1.55,2.61
2021-06-30,23:00:00,Atlético Ottawa,Cavalry FC,1.0,4.0,A,4.2,3.75,1.73,1.9,1.9,3.0,6.0,0.79,1.42
2021-07-01,18:00:00,York9 FC,Pacific FC,2.0,2.0,D,2.45,3.25,2.5,2.0,1.8,5.0,3.0,0.94,0.99
2021-07-01,21:00:00,Edmonton,Forge FC,2.0,0.0,H,3.6,3.4,1.91,1.55,2.3,6.0,4.0,1.56,1.26
2021-07-03,20:00:00,Cavalry FC,HFX Wanderers FC,0.0,0.0,D,1.8,3.5,3.6,1.98,1.83,4.0,4.0,1.29,1.0
2021-07-03,23:00:00,Valour FC,Atlético Ottawa,2.0,0.0,H,2.05,3.6,2.88,1.95,1.85,3.0,2.0,1.32,0.63
2021-07-04,20:00:00,Forge FC,Pacific FC,3.0,0.0,H,2.2,3.65,2.5,1.69,1.95,5.0,0.0,1.32,0.79
2021-07-04,23:00:00,Edmonton,York9 FC,1.0,1.0,D,3.35,3.2,1.95,1.74,1.87,4.0,4.0,1.32,1.44
2021-07-07,20:00:00,Atlético Ottawa,Pacific FC,0.0,1.0,A,3.25,3.45,1.87,1.77,1.83,2.0,7.0,0.8,1.93
2021-07-07,23:00:00,York9 FC,Valour FC,2.0,1.0,H,2.95,2.95,2.2,1.91,1.71,3.0,3.0,0.49,0.42
2021-07-08,21:00:00,Cavalry FC,Forge FC,0.0,2.0,A,1.95,2.85,3.75,2.15,1.54,0.0,3.0,0.02,0.41
2021-07-10,15:00:00,HFX Wanderers FC,Edmonton,2.0,1.0,H,3.1,3.4,2.0,2.0,1.8,7.0,6.0,1.6,1.75
2021-07-10,18:00:00,Pacific FC,York9 FC,3.0,0.0,H,2.05,3.25,3.05,1.83,1.74,7.0,6.0,1.35,1.29
